temperatura_lst,vegetacao_ndvi,latitude,longitude
35.18954735,0.0655917376279831,-12.978993972251466,-38.471295273466836
35.61850886000002,0.04868011921644211,-12.978993972251466,-38.471025778881604
35.09726081000002,0.20787042379379272,-12.978993972251466,-38.46860032761448
35.20321942999999,0.1571521759033203,-12.978993972251466,-38.46833083302924
36.58409950999999,0.10474514961242676,-12.978993972251466,-38.466983360103065
37.60608749000005,0.07185971736907959,-12.978993972251466,-38.466713865517825
37.86243898999999,0.04933057725429535,-12.978993972251466,-38.462940941324526
36.570427429999995,0.1004752591252327,-12.978993972251466,-38.46240195215405
36.33629306,0.11490389704704285,-12.978993972251466,-38.46213245756882
36.96691774999999,0.03673394396901131,-12.978993972251466,-38.460784984642636
37.88978315000003,0.07464637607336044,-12.978993972251466,-38.460515490057404
36.97033577000002,0.0703708678483963,-12.978993972251466,-38.45809003879028
35.14853111000002,0.05992455407977104,-12.978993972251466,-38.45728155503457
35.309178050000014,0.13859911262989044,-12.978993972251466,-38.4567425658641
34.410238789999994,0.28176915645599365,-12.978993972251466,-38.45620357669363
33.33868952,0.2522549629211426,-12.978993972251466,-38.45593408210839
30.435081530000048,0.027941418811678886,-12.978993972251466,-38.45404762001174
35.78770085000002,0.1269809752702713,-12.978993972251466,-38.452700147085565
37.63172264000002,0.10811032354831696,-12.978993972251466,-38.45189166332985
31.188754940000024,0.4253067672252655,-12.978993972251466,-38.44973570664797
30.887969180000027,0.45444178581237793,-12.978993972251466,-38.44946621206273
35.20321942999999,0.08032295852899551,-12.97872447766623,-38.471295273466836
35.469824990000006,0.06090997904539108,-12.97872447766623,-38.471025778881604
36.332875039999976,0.13183489441871643,-12.97872447766623,-38.47048678971113
35.97740096000001,0.21523632109165192,-12.97872447766623,-38.46994780054066
35.48349707,0.18408064544200897,-12.97872447766623,-38.46913931678495
34.95199495999998,0.08445331454277039,-12.97872447766623,-38.46752234927354
35.95518383000001,0.22578752040863037,-12.97872447766623,-38.466983360103065
39.18521272999999,0.004062143620103598,-12.97872447766623,-38.46536639259165
36.76867259000005,0.1114257425069809,-12.97872447766623,-38.46159346839835
38.038467019999985,0.17123456299304962,-12.97872447766623,-38.45943751171646
38.117081480000024,0.09212891012430191,-12.97872447766623,-38.45889852254599
37.14294577999999,0.12386363744735718,-12.97872447766623,-38.452430652500325
30.392356280000058,0.46445202827453613,-12.97872447766623,-38.44946621206273
36.021835220000014,0.19890224933624268,-12.978454983080994,-38.47021729512589
34.72811465000001,0.12183132022619247,-12.978454983080994,-38.46913931678495
39.157868570000005,0.06354445964097977,-12.978454983080994,-38.46590538176212
38.22816713000003,0.010427620261907578,-12.978454983080994,-38.463479930495
37.49841986000001,0.11082514375448227,-12.978454983080994,-38.46159346839835
35.97398294000004,0.3243679404258728,-12.978454983080994,-38.45728155503457
35.577492620000044,0.3446202576160431,-12.978454983080994,-38.45701206044934
34.929777830000035,0.3288034200668335,-12.978454983080994,-38.4567425658641
29.84889110000006,0.07280856370925903,-12.978454983080994,-38.454317114596975
36.77721764,0.12633471190929413,-12.978454983080994,-38.452430652500325
34.64779118000001,0.11036425828933716,-12.978185488495757,-38.471564768052076
35.374120430000005,0.03550258278846741,-12.978185488495757,-38.471025778881604
35.05795358,0.20363205671310425,-12.978185488495757,-38.46913931678495
34.70589752000001,0.2954491376876831,-12.978185488495757,-38.46806133844401
34.73836871000003,0.28717949986457825,-12.978185488495757,-38.46752234927354
38.99551262,0.077055424451828,-12.978185488495757,-38.46590538176212
39.33731462000003,0.13977795839309692,-12.978185488495757,-38.46536639259165
38.385396050000054,0.10966221988201141,-12.978185488495757,-38.465096898006415
37.477911740000025,0.14875288307666779,-12.978185488495757,-38.464827403421175
37.20959717000005,0.19207847118377686,-12.978185488495757,-38.4642884142507
37.67786591000004,0.11461251974105835,-12.978185488495757,-38.46374942508023
38.527243880000015,0.021314846351742744,-12.978185488495757,-38.46321043590976
38.56142408000005,0.2479860484600067,-12.978185488495757,-38.46132397381311
38.38368704000004,0.20803137123584747,-12.978185488495757,-38.45943751171646
38.41615823000001,0.14450977742671967,-12.978185488495757,-38.459168017131226
38.34608881999998,0.1943977177143097,-12.978185488495757,-38.45889852254599
36.722529320000035,0.18186745047569275,-12.978185488495757,-38.45755104961981
31.375037030000044,0.01944013684988022,-12.978185488495757,-38.45539509293792
30.838407889999985,0.030790509656071663,-12.978185488495757,-38.45512559835269
35.79453689000002,0.20127616822719574,-12.978185488495757,-38.45216115791509
33.59675003000001,0.2536975145339966,-12.978185488495757,-38.45135267415938
31.050325130000033,0.4393168091773987,-12.978185488495757,-38.45027469581844
30.47438876000001,0.47402751445770264,-12.978185488495757,-38.4491967174775
33.09259208000003,0.45342475175857544,-12.978185488495757,-38.448657728307026
36.416616530000056,0.014346705749630928,-12.977915993910521,-38.470756284296364
36.36534623,0.05790971964597702,-12.977915993910521,-38.47048678971113
36.17564612000001,0.07108176499605179,-12.977915993910521,-38.47021729512589
35.88169640000001,0.08545618504285812,-12.977915993910521,-38.46994780054066
34.00862144000001,0.15574759244918823,-12.977915993910521,-38.46806133844401
34.697352470000055,0.1179412305355072,-12.977915993910521,-38.46752234927354
35.34164924000004,0.2334960699081421,-12.977915993910521,-38.466983360103065
38.02137692000002,0.11050485074520111,-12.977915993910521,-38.46617487634735
38.21107703000001,0.1583920419216156,-12.977915993910521,-38.465096898006415
37.00964299999998,0.23010030388832092,-12.977915993910521,-38.46455790883594
38.84853776,0.35242050886154175,-12.977915993910521,-38.461054479227876
38.46571951999999,0.33100026845932007,-12.977915993910521,-38.45997650088693
38.686181809999994,0.16579574346542358,-12.977915993910521,-38.45943751171646
37.201052119999986,0.265019029378891,-12.977915993910521,-38.45782054420504
35.35361231000002,0.10146956145763397,-12.977915993910521,-38.4567425658641
32.84649464000006,0.032026395201683044,-12.977915993910521,-38.45593408210839
32.15605460000006,0.0671006515622139,-12.977915993910521,-38.45512559835269
32.121874400000024,-0.0010698279365897179,-12.977915993910521,-38.454586609182215
33.55231577000001,0.03758569434285164,-12.977915993910521,-38.45404762001174
36.24058850000006,0.14194640517234802,-12.977915993910521,-38.452700147085565
33.72321677000002,0.21877652406692505,-12.977915993910521,-38.45162216874462
32.93878117999998,0.3890918791294098,-12.977915993910521,-38.45135267415938
31.75785527000005,0.4630166292190552,-12.977915993910521,-38.45081368498891
30.98025572000006,0.42961356043815613,-12.977915993910521,-38.45027469581844
30.19752914000003,0.4583802819252014,-12.977915993910521,-38.44973570664797
34.208575610000025,0.191530242562294,-12.977646499325287,-38.47210375722254
34.471763150000015,0.045588236302137375,-12.977646499325287,-38.471564768052076
35.80308194000003,0.0557098314166069,-12.977646499325287,-38.46994780054066
34.69906148000001,0.25230392813682556,-12.977646499325287,-38.468869822199714
39.10488926000005,0.09024859964847565,-12.977646499325287,-38.46536639259165
36.65075090000005,0.332365483045578,-12.977646499325287,-38.46455790883594
38.05043009000002,0.2411818504333496,-12.977646499325287,-38.46321043590976
39.45010927999999,0.104019396007061,-12.977646499325287,-38.46132397381311
33.68390954000006,0.041943904012441635,-12.977646499325287,-38.45539509293792
33.96760519999998,0.020775362849235535,-12.977646499325287,-38.454586609182215
33.96418718000001,0.0689421221613884,-12.977646499325287,-38.454317114596975
34.53841454000002,0.10892438888549805,-12.977646499325287,-38.45404762001174
32.42095115000001,0.46382299065589905,-12.977646499325287,-38.45135267415938
31.860395870000048,0.461328387260437,-12.977646499325287,-38.45108317957415
32.82085949000003,0.412291944026947,-12.977646499325287,-38.448657728307026
33.59845904000002,0.196552574634552,-12.97737700474005,-38.47237325180778
34.92635981000001,0.05833427980542183,-12.97737700474005,-38.471295273466836
35.18271131000006,0.07341030240058899,-12.97737700474005,-38.471025778881604
36.14146592000003,0.1826535314321518,-12.97737700474005,-38.47048678971113
33.86506459999998,0.15747137367725372,-12.97737700474005,-38.46833083302924
33.694163600000024,0.16208909451961517,-12.97737700474005,-38.46806133844401
35.003265260000035,0.14904458820819855,-12.97737700474005,-38.4672528546883
36.19273622000003,0.2653968632221222,-12.97737700474005,-38.46455790883594
39.316806499999984,0.10973580181598663,-12.97737700474005,-38.461054479227876
36.679804070000046,0.17058318853378296,-12.97737700474005,-38.45350863084127
31.64847863,0.4487888216972351,-12.97737700474005,-38.45108317957415
31.332311780000055,0.4641120433807373,-12.97737700474005,-38.450544190403676
31.25711534000004,0.408723384141922,-12.97737700474005,-38.44946621206273
33.45832022000002,0.3852640390396118,-12.97737700474005,-38.448388233721786
33.45832022000002,0.381157249212265,-12.977107510154815,-38.472642746393014
34.97933912000002,0.17298392951488495,-12.977107510154815,-38.471295273466836
36.92761052000003,0.27094894647598267,-12.977107510154815,-38.46967830595542
36.89684834000002,0.18310952186584473,-12.977107510154815,-38.46940881137019
34.022293520000005,0.21146851778030396,-12.977107510154815,-38.46833083302924
34.22908373000001,0.1731378585100174,-12.977107510154815,-38.46806133844401
36.00987214999998,0.11622550338506699,-12.977107510154815,-38.4672528546883
38.07948326000002,0.2485896199941635,-12.977107510154815,-38.46563588717689
39.12881540000001,0.24081964790821075,-12.977107510154815,-38.462940941324526
39.50650661000003,0.1984000951051712,-12.977107510154815,-38.46267144673929
40.00382852000001,0.2516309916973114,-12.977107510154815,-38.460245995472164
39.30826145000003,0.07096582651138306,-12.977107510154815,-38.45755104961981
36.22520741000005,0.20445623993873596,-12.977107510154815,-38.45350863084127
35.62705391000003,0.03778088465332985,-12.977107510154815,-38.4529696416708
33.92829797000002,0.022207945585250854,-12.977107510154815,-38.45216115791509
32.501274620000004,0.3905528485774994,-12.977107510154815,-38.45162216874462
31.968063500000028,0.44734832644462585,-12.977107510154815,-38.45135267415938
31.98515359999999,0.4587739408016205,-12.977107510154815,-38.45027469581844
31.318639700000006,0.3948388993740082,-12.977107510154815,-38.4500052012332
32.19365282000001,0.153532013297081,-12.977107510154815,-38.4491967174775
37.12585568000003,0.19421319663524628,-12.976838015569578,-38.47021729512589
36.83190596000003,0.1397232860326767,-12.976838015569578,-38.468869822199714
34.15388729000006,0.26657089591026306,-12.976838015569578,-38.46806133844401
36.018417200000044,0.149671271443367,-12.976838015569578,-38.46752234927354
36.19444523000004,0.0769721046090126,-12.976838015569578,-38.4672528546883
36.20128126999998,0.20280741155147552,-12.976838015569578,-38.46455790883594
37.46423966000003,0.17263086140155792,-12.976838015569578,-38.463479930495
39.39371195000001,0.15603183209896088,-12.976838015569578,-38.46267144673929
39.70646078000004,0.17179036140441895,-12.976838015569578,-38.461054479227876
40.88396867000006,0.13195805251598358,-12.976838015569578,-38.4597070063017
41.88203051000005,0.03535125032067299,-12.976838015569578,-38.458629027960754
39.17837669000005,0.09494920074939728,-12.976838015569578,-38.45728155503457
37.18225301000001,0.18910124897956848,-12.976838015569578,-38.45539509293792
37.24548637999999,0.213641956448555,-12.976838015569578,-38.45512559835269
34.46150909000005,0.024863526225090027,-12.976838015569578,-38.452700147085565
34.21541165000002,0.130451038479805,-12.976838015569578,-38.45216115791509
32.00907974000006,0.32379859685897827,-12.976838015569578,-38.4500052012332
